WPT,Date,Occurrence ID,Scientific name,Common name,Family
WPT_289,1909-05-09,231857680,Helophorus brevipalpis,,Hydrophilidae
WPT_289,1909-05-09,231857681,Oreodytes sanmarkii,,Dytiscidae
WPT_289,1909-05-09,231857682,Laccobius striatulus,,Hydrophilidae
WPT_289,1909-05-09,231857683,Agabus sturmii,,Dytiscidae
WPT_289,1909-05-09,231857684,Haliplus ruficollis,,Haliplidae
WPT_289,1909-05-09,231857685,Graptodytes pictus,,Dytiscidae
WPT_289,1909-05-09,231857686,Hydraena gracilis,,Hydraenidae
WPT_288,1909-05-09,231857687,Rhantus suturellus,,Dytiscidae
WPT_252,1908-10-12,231857688,Haliplus fluviatilis,,Haliplidae
WPT_252,1908-10-12,231857689,Haliplus lineatocollis,,Haliplidae
WPT_252,1908-10-12,231857690,Haliplus ruficollis,,Haliplidae
WPT_252,1908-10-12,231857691,Noterus clavicornis,Larger Noterus,Noteridae
WPT_252,1908-10-12,231857692,Gyrinus marinus,,Gyrinidae
WPT_235,1908-10-12,231857693,Hydraena riparia,,Hydraenidae
WPT_244,1909-06-12,231857694,Limnebius truncatellus,,Hydraenidae
WPT_244,1909-06-12,231857695,Hydroporus striola,,Dytiscidae
WPT_244,1909-06-12,231857696,Hygrotus inaequalis,,Dytiscidae
WPT_244,1909-06-12,231857697,Macroplea appendiculata,,Chrysomelidae
WPT_244,1909-06-12,231857698,Hydroporus tessellatus,,Dytiscidae
WPT_244,1909-06-12,231857699,Hydroporus palustris,,Dytiscidae
WPT_244,1909-06-12,231857700,Hydroporus nigrita,,Dytiscidae
WPT_244,1909-06-12,231857701,Ilybius ater,,Dytiscidae
WPT_244,1909-06-12,231857702,Ilybius fuliginosus,,Dytiscidae
WPT_244,1909-06-12,231857703,Enochrus ochropterus,,Hydrophilidae
WPT_244,1909-06-12,231857704,Laccobius minutus,,Hydrophilidae
WPT_244,1909-06-12,231857705,Laccobius bipunctatus,,Hydrophilidae
WPT_244,1909-06-12,231857706,Hydroporus memnonius,,Dytiscidae
WPT_244,1909-06-12,231857707,Hygrotus quinquelineatus,,Dytiscidae
WPT_244,1909-06-12,231857708,Hydroporus planus,,Dytiscidae
WPT_244,1909-06-12,231857709,Haliplus ruficollis,,Haliplidae
WPT_244,1909-06-12,231857710,Enochrus testaceus,,Hydrophilidae
WPT_244,1909-06-12,231857711,Haliplus fulvus,,Haliplidae
WPT_244,1909-06-12,231857712,Enochrus coarctatus,,Hydrophilidae
WPT_244,1909-06-12,231857713,Hydroporus gyllenhalii,,Dytiscidae
WPT_244,1909-06-12,231857714,Hydroporus incognitus,,Dytiscidae
WPT_244,1909-06-12,231857715,Agabus bipustulatus,,Dytiscidae
WPT_244,1909-06-12,231857716,Rhantus exsoletus,,Dytiscidae
WPT_244,1909-06-12,231857717,Noterus crassicornis,Smaller Noterus,Noteridae
WPT_244,1909-06-12,231857718,Hydroporus erythrocephalus,,Dytiscidae
WPT_244,1909-06-12,231857719,Porhydrus lineatus,,Dytiscidae
WPT_176,1909-06-20,231857720,Porhydrus lineatus,,Dytiscidae
WPT_050,1994-06-14,231857721,Graptodytes granularis,,Dytiscidae
WPT_050,1994-06-14,231857722,Agabus bipustulatus,,Dytiscidae
WPT_050,1994-06-14,231857723,Hydroporus scalesianus,,Dytiscidae
WPT_050,1994-06-14,231857724,Ilybius quadriguttatus,,Dytiscidae
WPT_052,1994-06-14,231857725,Hydroporus angustatus,,Dytiscidae
WPT_052,1994-06-14,231857726,Hydroporus erythrocephalus,,Dytiscidae
WPT_052,1994-06-14,231857727,Hydroporus gyllenhalii,,Dytiscidae
WPT_052,1994-06-14,231857728,Hydroporus pubescens,,Dytiscidae
WPT_052,1994-06-14,231857729,Noterus crassicornis,Smaller Noterus,Noteridae
WPT_052,1994-06-14,231857730,Anacaena lutescens,,Hydrophilidae
WPT_052,1994-06-14,231857731,Anacaena limbata,,Hydrophilidae
WPT_052,1994-06-14,231857732,Enochrus coarctatus,,Hydrophilidae
WPT_052,1994-06-14,231857733,Hydroporus striola,,Dytiscidae
WPT_052,1994-06-14,231857734,Hydroporus umbrosus,,Dytiscidae
WPT_052,1994-06-14,231857735,Graptodytes granularis,,Dytiscidae
WPT_052,1994-06-14,231857736,Noterus clavicornis,Larger Noterus,Noteridae
WPT_043,1994-06-15,231857737,Hydroporus planus,,Dytiscidae
WPT_043,1994-06-15,231857738,Helophorus flavipes,,Hydrophilidae
WPT_043,1994-06-15,231857739,Gyrinus substriatus,,Gyrinidae
WPT_043,1994-06-15,231857740,Hydroporus pubescens,,Dytiscidae
WPT_043,1994-06-15,231857741,Hydroporus palustris,,Dytiscidae
WPT_044,1994-06-15,231857742,Agabus guttatus,,Dytiscidae
WPT_044,1994-06-15,231857743,Laccobius atratus,,Hydrophilidae
WPT_112,1988-06-24,231857744,Hydroporus planus,,Dytiscidae
WPT_112,1988-06-24,231857745,Oulimnius tuberculatus,,Elmidae
WPT_112,1988-06-24,231857746,Anacaena globulus,,Hydrophilidae
WPT_112,1988-06-24,231857747,Helophorus flavipes,,Hydrophilidae
WPT_121,1988-06-24,231857748,Hydroporus memnonius,,Dytiscidae
WPT_121,1988-06-24,231857749,Haliplus lineatocollis,,Haliplidae
WPT_121,1988-06-24,231857750,Hydroporus pubescens,,Dytiscidae
WPT_121,1988-06-24,231857751,Hydroporus tessellatus,,Dytiscidae
WPT_121,1988-06-24,231857752,Anacaena globulus,,Hydrophilidae
WPT_121,1988-06-24,231857753,Helophorus brevipalpis,,Hydrophilidae
WPT_121,1988-06-24,231857754,Helophorus aequalis,,Hydrophilidae
WPT_121,1988-06-24,231857755,Agabus bipustulatus,,Dytiscidae
WPT_121,1988-06-24,231857756,Ilybius fuliginosus,,Dytiscidae
WPT_121,1988-06-24,231857757,Gyrinus marinus,,Gyrinidae
WPT_121,1988-06-24,231857758,Agabus paludosus,,Dytiscidae
WPT_117,1988-06-24,231857759,Haliplus lineatocollis,,Haliplidae
WPT_117,1988-06-24,231857760,Hydraena gracilis,,Hydraenidae
WPT_117,1988-06-24,231857761,Agabus bipustulatus,,Dytiscidae
WPT_117,1988-06-24,231857762,Ilybius fuliginosus,,Dytiscidae
WPT_117,1988-06-24,231857763,Limnebius truncatellus,,Hydraenidae
WPT_117,1988-06-24,231857764,Laccobius atrocephalus,,Hydrophilidae
WPT_117,1988-06-24,231857765,Laccobius striatulus,,Hydrophilidae
WPT_117,1988-06-24,231857766,Hydroporus palustris,,Dytiscidae
WPT_117,1988-06-24,231857767,Nebrioporus depressus,,Dytiscidae
WPT_117,1988-06-24,231857768,Helophorus brevipalpis,,Hydrophilidae
WPT_117,1988-06-24,231857769,Dytiscus marginalis,Great Diving Beetle,Dytiscidae
WPT_117,1988-06-24,231857770,Helophorus aequalis,,Hydrophilidae
WPT_117,1988-06-24,231857771,Hydroporus pubescens,,Dytiscidae
WPT_117,1988-06-24,231857772,Hydroporus tessellatus,,Dytiscidae
WPT_117,1988-06-24,231857773,Helophorus flavipes,,Hydrophilidae
WPT_117,1988-06-24,231857774,Anacaena globulus,,Hydrophilidae
WPT_117,1988-06-24,231857775,Limnius volckmari,,Elmidae
WPT_117,1988-06-24,231857776,Helophorus obscurus,,Hydrophilidae
WPT_156,1988-06-24,231857777,Gyrinus paykulli,,Gyrinidae
WPT_156,1988-06-24,231857778,Gyrinus marinus,,Gyrinidae
WPT_156,1988-06-24,231857779,Helophorus aequalis,,Hydrophilidae
WPT_156,1988-06-24,231857780,Hydroporus palustris,,Dytiscidae
WPT_156,1988-06-24,231857781,Donacia crassipes,Water-Lily Reed Beetle,Chrysomelidae
WPT_219,1988-06-22,231857782,Laccobius minutus,,Hydrophilidae
WPT_223,1988-06-22,231857783,Hydroporus melanarius,,Dytiscidae
WPT_223,1988-06-22,231857784,Anacaena globulus,,Hydrophilidae
WPT_223,1988-06-22,231857785,Agabus bipustulatus,,Dytiscidae
WPT_160,1988-06-23,231857786,Hydroporus pubescens,,Dytiscidae
WPT_160,1988-06-23,231857787,Dytiscus semisulcatus,,Dytiscidae
WPT_160,1988-06-23,231857788,Hydroporus palustris,,Dytiscidae
WPT_160,1988-06-23,231857789,Rhantus exsoletus,,Dytiscidae
WPT_160,1988-06-23,231857790,Hydroporus obscurus,,Dytiscidae
WPT_160,1988-06-23,231857791,Ilybius fuliginosus,,Dytiscidae
WPT_160,1988-06-23,231857792,Hydroporus tessellatus,,Dytiscidae
WPT_160,1988-06-23,231857793,Gyrinus minutus,,Gyrinidae
WPT_160,1988-06-23,231857794,Anacaena globulus,,Hydrophilidae
WPT_160,1988-06-23,231857795,Anacaena lutescens,,Hydrophilidae
WPT_160,1988-06-23,231857796,Hygrotus impressopunctatus,,Dytiscidae
WPT_160,1988-06-23,231857797,Agabus sturmii,,Dytiscidae
WPT_160,1988-06-23,231857798,Hydrobius fuscipes,,Hydrophilidae
WPT_160,1988-06-23,231857799,Hyphydrus ovatus,,Dytiscidae
WPT_160,1988-06-23,231857800,Hygrotus inaequalis,,Dytiscidae
WPT_160,1988-06-23,231857801,Agabus bipustulatus,,Dytiscidae
WPT_160,1988-06-23,231857802,Haliplus sibiricus,,Haliplidae
WPT_160,1988-06-23,231857803,Hydroporus erythrocephalus,,Dytiscidae
WPT_160,1988-06-23,231857804,Ilybius aenescens,,Dytiscidae
WPT_160,1988-06-23,231857805,Hydroporus umbrosus,,Dytiscidae
WPT_160,1988-06-23,231857806,Helophorus aequalis,,Hydrophilidae
WPT_207,1990-08-27,231857807,Coelostoma orbiculare,,Hydrophilidae
WPT_207,1990-08-27,231857808,Enochrus affinis,,Hydrophilidae
WPT_207,1990-08-27,231857809,Colymbetes fuscus,,Dytiscidae
WPT_207,1990-08-27,231857810,Gyrinus minutus,,Gyrinidae
WPT_207,1990-08-27,231857811,Helophorus flavipes,,Hydrophilidae
WPT_238,1990-08-29,231857812,Hygrotus inaequalis,,Dytiscidae
WPT_238,1990-08-29,231857813,Agabus bipustulatus,,Dytiscidae
WPT_238,1990-08-29,231857814,Graptodytes pictus,,Dytiscidae
WPT_238,1990-08-29,231857815,Hydroporus palustris,,Dytiscidae
WPT_238,1990-08-29,231857816,Hydroporus tessellatus,,Dytiscidae
WPT_238,1990-08-29,231857817,Haliplus ruficollis,,Haliplidae
WPT_238,1990-08-29,231857818,Hydrobius fuscipes,,Hydrophilidae
WPT_238,1990-08-29,231857819,Enochrus affinis,,Hydrophilidae
WPT_233,1990-09-09,231857820,Agabus sturmii,,Dytiscidae
WPT_233,1990-09-09,231857821,Graptodytes pictus,,Dytiscidae
WPT_233,1990-09-09,231857822,Nebrioporus assimilis,,Dytiscidae
WPT_233,1990-09-09,231857823,Hydroporus tessellatus,,Dytiscidae
WPT_233,1990-09-09,231857824,Agabus bipustulatus,,Dytiscidae
WPT_233,1990-09-09,231857825,Laccophilus minutus,,Dytiscidae
WPT_233,1990-09-09,231857826,Hygrotus inaequalis,,Dytiscidae
WPT_233,1990-09-09,231857827,Noterus clavicornis,Larger Noterus,Noteridae
WPT_233,1990-09-09,231857828,Ilybius fuliginosus,,Dytiscidae
WPT_233,1990-09-09,231857829,Hydroporus palustris,,Dytiscidae
WPT_233,1990-09-09,231857830,Rhantus exsoletus,,Dytiscidae
WPT_206,1990-09-09,231857831,Rhantus exsoletus,,Dytiscidae
WPT_206,1990-09-09,231857832,Nebrioporus assimilis,,Dytiscidae
WPT_206,1990-09-09,231857833,Haliplus ruficollis,,Haliplidae
WPT_206,1990-09-09,231857834,Noterus clavicornis,Larger Noterus,Noteridae
WPT_194,1990-06-05,231857881,Haliplus sibiricus,,Haliplidae
WPT_194,1990-06-05,231857882,Colymbetes fuscus,,Dytiscidae
WPT_194,1990-06-05,231857883,Rhantus exsoletus,,Dytiscidae
WPT_194,1990-06-05,231857884,Gyrinus substriatus,,Gyrinidae
WPT_194,1990-06-05,231857885,Hygrotus inaequalis,,Dytiscidae
WPT_194,1990-06-05,231857886,Helophorus aequalis,,Hydrophilidae
WPT_194,1990-06-05,231857887,Haliplus ruficollis,,Haliplidae
WPT_194,1990-06-05,231857888,Hydroporus erythrocephalus,,Dytiscidae
WPT_194,1990-06-05,231857889,Porhydrus lineatus,,Dytiscidae
WPT_194,1990-06-05,231857890,Agabus bipustulatus,,Dytiscidae
WPT_194,1990-06-05,231857891,Hydroporus pubescens,,Dytiscidae
WPT_194,1990-06-05,231857892,Laccobius colon,,Hydrophilidae
WPT_194,1990-06-05,231857893,Agabus nebulosus,,Dytiscidae
WPT_194,1990-06-05,231857894,Helophorus brevipalpis,,Hydrophilidae
WPT_194,1990-06-05,231857895,Hydroporus planus,,Dytiscidae
WPT_194,1990-06-05,231857896,Helophorus minutus,,Hydrophilidae
WPT_194,1990-06-05,231857897,Hydrobius fuscipes,,Hydrophilidae
WPT_194,1990-06-05,231857898,Agabus unguicularis,,Dytiscidae
WPT_194,1990-06-05,231857899,Helophorus grandis,,Hydrophilidae
WPT_194,1990-06-05,231857900,Hydroporus palustris,,Dytiscidae
WPT_194,1990-06-05,231857901,Hydroporus erythrocephalus,,Dytiscidae
WPT_189,1990-06-12,231857902,Hydroporus planus,,Dytiscidae
WPT_189,1990-06-12,231857903,Helophorus brevipalpis,,Hydrophilidae
WPT_189,1990-06-12,231857904,Hydroporus pubescens,,Dytiscidae
WPT_189,1990-06-12,231857905,Helophorus aequalis,,Hydrophilidae
WPT_189,1990-06-12,231857906,Hydroporus tessellatus,,Dytiscidae
WPT_189,1990-06-12,231857907,Ilybius fuliginosus,,Dytiscidae
WPT_189,1990-06-12,231857908,Hygrotus inaequalis,,Dytiscidae
WPT_189,1990-06-12,231857909,Noterus clavicornis,Larger Noterus,Noteridae
WPT_189,1990-06-12,231857910,Helophorus flavipes,,Hydrophilidae
WPT_189,1990-06-12,231857911,Colymbetes fuscus,,Dytiscidae
WPT_189,1990-06-12,231857912,Ilybius quadriguttatus,,Dytiscidae
WPT_032,1990-06-16,231857913,Helophorus brevipalpis,,Hydrophilidae
WPT_032,1990-06-16,231857914,Stictotarsus duodecimpustulatus,,Dytiscidae
WPT_032,1990-06-16,231857915,Haliplus lineatocollis,,Haliplidae
WPT_032,1990-06-16,231857916,Anacaena globulus,,Hydrophilidae
WPT_032,1990-06-16,231857917,Oreodytes sanmarkii,,Dytiscidae
WPT_310,1907-08-08,231857918,Agabus sturmii,,Dytiscidae
WPT_310,1907-08-08,231857919,Hydrobius fuscipes,,Hydrophilidae
WPT_310,1907-08-08,231857920,Anacaena globulus,,Hydrophilidae
WPT_310,1907-08-08,231857921,Laccobius bipunctatus,,Hydrophilidae
WPT_310,1907-08-08,231857922,Hydroporus tessellatus,,Dytiscidae
WPT_310,1907-08-08,231857923,Graptodytes pictus,,Dytiscidae
WPT_310,1907-08-08,231857924,Hyphydrus ovatus,,Dytiscidae
WPT_310,1907-08-08,231857925,Helophorus brevipalpis,,Hydrophilidae
WPT_310,1907-08-08,231857926,Hydroporus palustris,,Dytiscidae
WPT_310,1907-08-08,231857927,Dytiscus marginalis,Great Diving Beetle,Dytiscidae
WPT_310,1907-08-08,231857928,Haliplus fulvus,,Haliplidae
WPT_310,1907-08-08,231857929,Laccophilus minutus,,Dytiscidae
WPT_310,1907-08-08,231857930,Hydroporus planus,,Dytiscidae
WPT_310,1907-08-08,231857931,Haliplus fluviatilis,,Haliplidae
WPT_310,1907-08-08,231857932,Stictotarsus duodecimpustulatus,,Dytiscidae
WPT_363,1907-08-05,231857933,Helophorus brevipalpis,,Hydrophilidae
WPT_239,1911-05-06,231857934,Porhydrus lineatus,,Dytiscidae
WPT_239,1911-05-06,231857935,Hydroporus umbrosus,,Dytiscidae
WPT_239,1911-05-06,231857936,Hydroporus erythrocephalus,,Dytiscidae
WPT_239,1911-05-06,231857937,Haliplus immaculatus,,Haliplidae
WPT_239,1911-05-06,231857938,Haliplus ruficollis,,Haliplidae
WPT_239,1911-05-06,231857939,Noterus crassicornis,Smaller Noterus,Noteridae
WPT_239,1911-05-06,231857940,Suphrodytes dorsalis,,Dytiscidae
WPT_239,1911-05-06,231857941,Ilybius quadriguttatus,,Dytiscidae
WPT_239,1911-05-06,231857942,Hydrochus brevis,,Hydrophilidae
WPT_239,1911-05-06,231857943,Rhantus suturellus,,Dytiscidae
WPT_239,1911-05-06,231857944,Rhantus exsoletus,,Dytiscidae
WPT_239,1911-05-06,231857945,Hydroporus palustris,,Dytiscidae
WPT_239,1911-05-06,231857946,Hydraena riparia,,Hydraenidae
WPT_243,1911-05-06,231857947,Agabus unguicularis,,Dytiscidae
WPT_243,1911-05-06,231857948,Ilybius quadriguttatus,,Dytiscidae
WPT_243,1911-05-06,231857949,Haliplus variegatus,,Haliplidae
WPT_243,1911-05-06,231857950,Haliplus lineatocollis,,Haliplidae
WPT_243,1911-05-06,231857951,Hydroporus palustris,,Dytiscidae
WPT_243,1911-05-06,231857952,Enochrus ochropterus,,Hydrophilidae
WPT_243,1911-05-06,231857953,Hydroporus striola,,Dytiscidae
WPT_243,1911-05-06,231857954,Hydroporus tessellatus,,Dytiscidae
WPT_243,1911-05-06,231857955,Enochrus coarctatus,,Hydrophilidae
WPT_243,1911-05-06,231857956,Porhydrus lineatus,,Dytiscidae
WPT_243,1911-05-06,231857957,Hyphydrus ovatus,,Dytiscidae
WPT_243,1911-05-06,231857958,Stictonectes lepidus,,Dytiscidae
WPT_243,1911-05-06,231857959,Enochrus testaceus,,Hydrophilidae
WPT_488,1911-05-20,231857960,Hydroporus nigrita,,Dytiscidae
WPT_488,1911-05-20,231857961,Hydroporus tristis,,Dytiscidae
WPT_488,1911-05-20,231857962,Hydroporus incognitus,,Dytiscidae
WPT_488,1911-05-20,231857963,Hydroporus obscurus,,Dytiscidae
WPT_488,1911-05-20,231857964,Hydroporus longulus,,Dytiscidae
WPT_488,1911-05-20,231857965,Hydroporus morio,,Dytiscidae
WPT_488,1911-05-20,231857966,Enochrus fuscipennis,,Hydrophilidae
WPT_488,1911-05-20,231857967,Agabus guttatus,,Dytiscidae
WPT_488,1911-05-20,231857968,Anacaena globulus,,Hydrophilidae
WPT_488,1911-05-20,231857969,Rhantus suturellus,,Dytiscidae
WPT_488,1911-05-20,231857970,Hydroporus pubescens,,Dytiscidae
WPT_488,1911-05-20,231857971,Agabus bipustulatus,,Dytiscidae
WPT_491,1911-05-20,231857972,Hydroporus obscurus,,Dytiscidae
WPT_491,1911-05-20,231857973,Agabus bipustulatus,,Dytiscidae
WPT_491,1911-05-20,231857974,Colymbetes fuscus,,Dytiscidae
WPT_491,1911-05-20,231857975,Hydroporus palustris,,Dytiscidae
WPT_491,1911-05-20,231857976,Boreonectes multilineatus,,Dytiscidae
WPT_491,1911-05-20,231857977,Hydroporus pubescens,,Dytiscidae
WPT_491,1911-05-20,231857978,Agabus arcticus,,Dytiscidae
WPT_505,1911-05-20,231857979,Hydroporus obscurus,,Dytiscidae
WPT_505,1911-05-20,231857980,Boreonectes multilineatus,,Dytiscidae
WPT_050,1994-04-20,231857981,Hydroporus striola,,Dytiscidae
WPT_050,1994-04-20,231857982,Noterus crassicornis,Smaller Noterus,Noteridae
WPT_050,1994-04-20,231857983,Hydroporus erythrocephalus,,Dytiscidae
WPT_053,1994-04-20,231857984,Hydroporus palustris,,Dytiscidae
WPT_053,1994-04-20,231857985,Hydroporus pubescens,,Dytiscidae
WPT_053,1994-04-20,231857986,Agabus bipustulatus,,Dytiscidae
WPT_053,1994-04-20,231857987,Anacaena globulus,,Hydrophilidae
WPT_053,1994-04-20,231857988,Hydroporus angustatus,,Dytiscidae
WPT_053,1994-04-20,231857989,Anacaena limbata,,Hydrophilidae
WPT_053,1994-04-20,231857990,Hydrobius fuscipes,,Hydrophilidae
WPT_323,1998-06-24,231857991,Helophorus aequalis,,Hydrophilidae
WPT_324,1998-06-24,231857992,Hydroporus nigrita,,Dytiscidae
WPT_324,1998-06-24,231857993,Megasternum concinnum,,Hydrophilidae
WPT_324,1998-06-24,231857994,Hydroporus memnonius,,Dytiscidae
WPT_324,1998-06-24,231857995,Cercyon lateralis,,Hydrophilidae
WPT_324,1998-06-24,231857996,Helophorus brevipalpis,,Hydrophilidae
WPT_324,1998-06-24,231857997,Ilybius montanus,,Dytiscidae
WPT_138,1998-07-07,231857998,Sphaeridium scarabaeoides,,Hydrophilidae
WPT_544,1998-07-11,231857999,Anacaena limbata,,Hydrophilidae
WPT_541,1998-07-16,231858000,Helophorus brevipalpis,,Hydrophilidae
WPT_541,1998-07-16,231858001,Helophorus obscurus,,Hydrophilidae
WPT_541,1998-07-16,231858002,Hydrobius fuscipes,,Hydrophilidae
WPT_541,1998-07-16,231858003,Hydroporus pubescens,,Dytiscidae
WPT_541,1998-07-16,231858004,Cercyon haemorrhoidalis,,Hydrophilidae
WPT_541,1998-07-16,231858005,Agabus bipustulatus,,Dytiscidae
WPT_046,1998-08-21,231858006,Megasternum concinnum,,Hydrophilidae
WPT_352,1998-11-06,231858007,Hydroporus nigrita,,Dytiscidae
WPT_352,1998-11-06,231858008,Agabus bipustulatus,,Dytiscidae
WPT_352,1998-11-06,231858009,Agabus nebulosus,,Dytiscidae
WPT_352,1998-11-06,231858010,Hydrobius fuscipes,,Hydrophilidae
WPT_352,1998-11-06,231858011,Enochrus fuscipennis,,Hydrophilidae
WPT_352,1998-11-06,231858012,Hydroporus pubescens,,Dytiscidae
WPT_352,1998-11-06,231858013,Agabus sturmii,,Dytiscidae
WPT_352,1998-11-06,231858014,Hygrotus inaequalis,,Dytiscidae
WPT_351,1998-11-06,231858015,Hydroporus pubescens,,Dytiscidae
WPT_351,1998-11-06,231858016,Agabus bipustulatus,,Dytiscidae
WPT_351,1998-11-06,231858017,Hydrobius fuscipes,,Hydrophilidae
WPT_351,1998-11-06,231858018,Hydroporus tessellatus,,Dytiscidae
WPT_351,1998-11-06,231858019,Hydroporus planus,,Dytiscidae
WPT_170,1909-07-10,231858020,Hydroporus erythrocephalus,,Dytiscidae
WPT_170,1909-07-10,231858021,Hydroporus palustris,,Dytiscidae
WPT_160,1988-06-23,231858022,Helophorus brevipalpis,,Hydrophilidae
WPT_160,1988-06-23,231858023,Helophorus flavipes,,Hydrophilidae
WPT_158,1988-06-23,231858024,Ilybius fuliginosus,,Dytiscidae
WPT_158,1988-06-23,231858025,Gyrinus substriatus,,Gyrinidae
WPT_158,1988-06-23,231858026,Agabus bipustulatus,,Dytiscidae
WPT_158,1988-06-23,231858027,Hydroporus erythrocephalus,,Dytiscidae
WPT_158,1988-06-23,231858028,Anacaena globulus,,Hydrophilidae
WPT_158,1988-06-23,231858029,Helophorus aequalis,,Hydrophilidae
WPT_158,1988-06-23,231858030,Hydroporus pubescens,,Dytiscidae
WPT_158,1988-06-23,231858031,Hydroporus tessellatus,,Dytiscidae
WPT_158,1988-06-23,231858032,Hydroporus palustris,,Dytiscidae
WPT_158,1988-06-23,231858033,Helophorus flavipes,,Hydrophilidae
WPT_158,1988-06-23,231858034,Helophorus brevipalpis,,Hydrophilidae
WPT_158,1988-06-23,231858035,Hydrobius fuscipes,,Hydrophilidae
WPT_175,1988-06-23,231858036,Hydrobius fuscipes,,Hydrophilidae
WPT_175,1988-06-23,231858037,Limnebius truncatellus,,Hydraenidae
WPT_175,1988-06-23,231858038,Hydroporus pubescens,,Dytiscidae
WPT_175,1988-06-23,231858039,Hydroporus tessellatus,,Dytiscidae
WPT_175,1988-06-23,231858040,Hydroporus palustris,,Dytiscidae
WPT_175,1988-06-23,231858041,Agabus bipustulatus,,Dytiscidae
WPT_175,1988-06-23,231858042,Donacia crassipes,Water-Lily Reed Beetle,Chrysomelidae
WPT_175,1988-06-23,231858043,Ilybius ater,,Dytiscidae
WPT_175,1988-06-23,231858044,Donacia clavipes,,Chrysomelidae
WPT_175,1988-06-23,231858045,Donacia impressa,,Chrysomelidae
WPT_175,1988-06-23,231858046,Ilybius fuliginosus,,Dytiscidae
WPT_175,1988-06-23,231858047,Helophorus brevipalpis,,Hydrophilidae
WPT_173,1988-06-23,231858048,Helophorus brevipalpis,,Hydrophilidae
WPT_173,1988-06-23,231858049,Anacaena globulus,,Hydrophilidae
WPT_173,1988-06-23,231858050,Ilybius quadriguttatus,,Dytiscidae
WPT_173,1988-06-23,231858051,Helophorus aequalis,,Hydrophilidae
WPT_173,1988-06-23,231858052,Gyrinus substriatus,,Gyrinidae
WPT_173,1988-06-23,231858053,Agabus bipustulatus,,Dytiscidae
WPT_173,1988-06-23,231858054,Hydroporus tessellatus,,Dytiscidae
WPT_546,1991-06-22,231858055,Oreodytes sanmarkii,,Dytiscidae
WPT_546,1991-06-22,231858056,Ilybius fuliginosus,,Dytiscidae
WPT_546,1991-06-22,231858057,Helophorus brevipalpis,,Hydrophilidae
WPT_546,1991-06-22,231858058,Orectochilus villosus,Hairy Whirligig Beetle,Gyrinidae
WPT_546,1991-06-22,231858059,Haliplus lineatocollis,,Haliplidae
WPT_542,1991-06-22,231858060,Enochrus affinis,,Hydrophilidae
WPT_542,1991-06-22,231858061,Gyrinus minutus,,Gyrinidae
WPT_542,1991-06-22,231858062,Anacaena globulus,,Hydrophilidae
WPT_542,1991-06-22,231858063,Gyrinus substriatus,,Gyrinidae
WPT_542,1991-06-22,231858064,Hydroporus gyllenhalii,,Dytiscidae
WPT_542,1991-06-22,231858065,Enochrus coarctatus,,Hydrophilidae
WPT_542,1991-06-22,231858066,Hydroporus memnonius,,Dytiscidae
WPT_542,1991-06-22,231858067,Agabus bipustulatus,,Dytiscidae
WPT_542,1991-06-22,231858068,Ilybius aenescens,,Dytiscidae
WPT_542,1991-06-22,231858069,Agabus affinis,,Dytiscidae
WPT_542,1991-06-22,231858070,Hydroporus umbrosus,,Dytiscidae
WPT_542,1991-06-22,231858071,Hydroporus tristis,,Dytiscidae
WPT_542,1991-06-22,231858072,Ilybius guttiger,,Dytiscidae
WPT_542,1991-06-22,231858073,Hydroporus obscurus,,Dytiscidae
WPT_542,1991-06-22,231858074,Anacaena lutescens,,Hydrophilidae
WPT_542,1991-06-22,231858075,Cercyon marinus,,Hydrophilidae
WPT_542,1991-06-22,231858076,Hydroporus pubescens,,Dytiscidae
WPT_542,1991-06-22,231858077,Chaetarthria seminulum,,Hydrophilidae
WPT_502,1991-06-23,231858078,Anacaena globulus,,Hydrophilidae
WPT_502,1991-06-23,231858079,Hydroporus nigrita,,Dytiscidae
WPT_502,1991-06-23,231858080,Hydroporus incognitus,,Dytiscidae
WPT_502,1991-06-23,231858081,Hydroporus memnonius,,Dytiscidae
WPT_502,1991-06-23,231858082,Hydroporus gyllenhalii,,Dytiscidae
WPT_176,1909-06-20,231858083,Enochrus testaceus,,Hydrophilidae
WPT_176,1909-06-20,231858084,Hydroporus erythrocephalus,,Dytiscidae
WPT_176,1909-06-20,231858085,Gyrinus marinus,,Gyrinidae
WPT_176,1909-06-20,231858086,Hydroporus tessellatus,,Dytiscidae
WPT_176,1909-06-20,231858087,Hydroporus palustris,,Dytiscidae
WPT_176,1909-06-20,231858088,Helophorus brevipalpis,,Hydrophilidae
WPT_176,1909-06-20,231858089,Graptodytes pictus,,Dytiscidae
WPT_176,1909-06-20,231858090,Suphrodytes dorsalis,,Dytiscidae
WPT_176,1909-06-20,231858091,Gyrinus aeratus,,Gyrinidae
WPT_176,1909-06-20,231858092,Ochthebius minimus,,Hydraenidae
WPT_201,1909-06-20,231858093,Ilybius ater,,Dytiscidae
WPT_201,1909-06-20,231858094,Hydroporus pubescens,,Dytiscidae
WPT_201,1909-06-20,231858095,Hydroporus striola,,Dytiscidae
WPT_201,1909-06-20,231858096,Hydroporus erythrocephalus,,Dytiscidae
WPT_201,1909-06-20,231858097,Hydroporus palustris,,Dytiscidae
WPT_201,1909-06-20,231858098,Helophorus brevipalpis,,Hydrophilidae
